"Id","SalePrice"
2850,263203.863501281
2851,230202.607757122
2852,221949.311057303
2853,260461.887460967
2854,142958.386581459
2855,197115.718422499
2856,196312.889866255
2857,197628.232721654
2858,196502.242533774
2859,135559.257324405
2860,136274.672779588
2861,139108.88097291
2862,210864.080270283
2863,130270.399666191
2864,257064.10777637
2865,144731.20804935
2866,138871.01277184
2867,125897.363782621
2868,93756.5109253902
2869,105570.267500177
2870,142914.275864238
2871,91966.5669359078
2872,70968.3598683132
2873,127255.246360091
2874,122262.069279722
2875,124435.280911936
2876,184533.188366424
2877,137484.275980981
2878,176529.05063643
2879,138700.831236409
2880,94207.8752298077
2881,151612.589030345
2882,150609.466257748
2883,197176.329015082
2884,236316.576114208
2885,202313.420509779
2886,181165.602688129
2887,87383.8954567694
2888,132093.621204309
2889,57609.4893430536
2890,98472.6313176785
2891,135406.082441854
2892,51673.5719784295
2893,81583.9090461097
2894,65534.11987947
2895,292178.934675812
2896,259047.908680075
2897,191883.56859914
2898,146640.454532056
2899,230997.628898462
2900,156070.800687573
2901,213068.393513581
2902,178911.497213305
2903,283461.549828688
2904,351620.601880821
2905,110536.099259317
2906,192833.658289545
2907,122887.128532615
2908,150927.510779598
2909,145592.558942767
2910,77985.7105669254
2911,75468.1801054223
2912,162495.88907147
2913,71688.2877824012
2914,75360.2596796724
2915,84761.047568909
2916,76548.2025039657
2917,167265.578904557
2918,125310.525861426
2919,192484.575625464
